timestamp,latitude,longitude
1681712850.9999785,45.42419719316896,11.948467582817091
1681712851.999978,45.424197296737944,11.948451347005792
1681712852.999978,45.424197649640725,11.94844620961727
1681712853.999977,45.424197834849245,11.948442258464953
1681712854.999977,45.42419818496734,11.948439851542382
1681712855.9999757,45.42419871228273,11.948436552542795
1681712856.9999762,45.424197451333676,11.948433871849495
1681712857.9999752,45.424197263217685,11.948431020258047
1681712858.9999745,45.42419864567457,11.948430077772977
1681712859.9999738,45.42419830861431,11.948428546967996
1681712860.999974,45.42419754894062,11.948426073912938
1681712861.9999738,45.424197667411384,11.948426251315125
1681712862.999973,45.4241944113497,11.948432792442416
1681712863.9999723,45.424187759335545,11.948439186497138
1681712864.9999723,45.424183774763264,11.948464336365175
1681712865.9999719,45.424175980487554,11.948486915343638
1681712866.9999714,45.424169440688786,11.948505317664635
1681712867.9999704,45.4241631202589,11.948523264940986
1681712868.9999707,45.42415953366426,11.948541405099883
1681712869.9999692,45.42415385271054,11.94855145595072
1681712870.9999695,45.42414596731163,11.948556069685806
1681712871.9999695,45.424146844893855,11.948550860895013
1681712872.999969,45.4241456479863,11.948549639183124
1681712873.9999676,45.424144285402846,11.948548842919719
1681712874.9999683,45.4241380245399,11.948554995805358
1681712875.999968,45.424134897188694,11.948557795921772
1681712876.9999678,45.42413547717385,11.948554302370155
1681712877.9999664,45.4241320139275,11.948575421830595
1681712878.9999666,45.42412730849904,11.948589240162658
1681712879.9999657,45.42412815948518,11.948608204144683
1681712880.9999664,45.42413231315524,11.948626588988683
1681712881.999965,45.42414061477232,11.948641387157341
1681712882.9999652,45.42415102992247,11.948656765487508
1681712883.9999642,45.4241587501507,11.948665395306547
1681712884.9999647,45.42416018670029,11.948678882935049
1681712885.9999633,45.424155233343875,11.948693228080597
1681712886.9999638,45.424151128506416,11.948704286500767
1681712887.9999633,45.424144026825346,11.94871385830945
1681712888.9999626,45.424138577800804,11.94872170021986
1681712889.9999466,45.424133732777015,11.948725619956408
1681712890.99995,45.42413358130973,11.9487247068449
1681712891.9999542,45.424133536454505,11.948725521669436
1681712892.999957,45.424127175996155,11.948720267427774
1681712893.9999623,45.42412144911434,11.948728611578064
1681712894.9999683,45.424117080415485,11.9487356235333
1681712895.999978,45.42410983987572,11.94873646311709
1681712896.9999757,45.42410693476462,11.948727576797854
1681712897.999976,45.424100378302974,11.948707449118672
1681712898.99998,45.42409913358443,11.948688460324481
1681712899.9999816,45.42410585222843,11.948682339711304
1681712900.9999852,45.424106720876594,11.948658962797278
1681712901.9999895,45.42410827076826,11.948638909364732
1681712902.99999,45.42410891215127,11.948626986257707
1681712903.99999,45.42411091737773,11.948607485862142
1681712904.9999912,45.42411957103138,11.948587984967011
1681712905.999992,45.42412599839374,11.948570556566914
1681712906.9999924,45.424133673018545,11.948557971862067
1681712907.9999938,45.42414264769548,11.948540431745332
1681712908.9999948,45.42414358731882,11.948531341114851
1681712909.9999952,45.424149661259094,11.94852582424357
1681712910.9999967,45.42415197841443,11.94852828482575
1681712911.9999964,45.42415424097864,11.948511228379823
1681712912.9999971,45.42415992589379,11.948503455034048
1681712913.9999979,45.42416186391304,11.94847982459416
1681712914.999998,45.42416424166145,11.94846180419929
1681712915.9999979,45.424169579551055,11.948453349048052
1681712916.9999979,45.424176947962536,11.948424112696916
1681712917.9999988,45.424181081712945,11.948409926163267
1681712918.9999983,45.42418790453617,11.948396843048155
1681712919.9999995,45.42419135734899,11.948385103444007
1681712920.9999988,45.42419379189832,11.948371376239516
1681712921.9999995,45.42419688520309,11.948352703371908
1681712922.999999,45.42419710712956,11.948341892470737
1681712923.9999995,45.42420553268013,11.948341876342864
1681712924.999999,45.424218198933715,11.948346374869487
1681712926.0,45.42423530515703,11.948360730401324
1681712926.9999998,45.42425162841577,11.948372614983471
1681712928.0000002,45.424259087205336,11.948380225993516
1681712929.0,45.42426479924956,11.948390983684705
1681712929.999999,45.424275727919664,11.94840262179274
1681712931.0,45.424282450167205,11.948409583608523
1681712931.9999993,45.424280882410265,11.94840660371951
1681712932.999999,45.42428857014818,11.9484156899095
1681712933.9999995,45.42430666814959,11.948427677273463
1681712934.9999986,45.42431284386095,11.948437897952871
1681712935.9999986,45.424327675784966,11.948447815853084
1681712936.9999983,45.424339430721005,11.948453416016097
1681712937.9999988,45.424348492066066,11.948457690499838
1681712938.9999983,45.42436351779964,11.948463920064924
1681712939.9999988,45.42437692842054,11.948470702319582
1681712940.9999976,45.424384350865274,11.94847619912693
1681712941.999998,45.424402768600615,11.948478571971654
1681712942.9999976,45.4244141845008,11.948485876239223
1681712943.9999974,45.42442584950333,11.948488794573946
1681712944.9999974,45.42443251192502,11.94849046701844
1681712945.999997,45.42444134499325,11.948495639923818
1681712946.9999967,45.4244507814424,11.948512834848126
1681712947.9999967,45.424461025898566,11.948521351632373
1681712948.9999962,45.42447490577359,11.94853349218109
1681712949.9999962,45.42448660748938,11.948541420947944
1681712950.9999955,45.42449645758655,11.948544919275195
1681712951.9999952,45.42451110716215,11.948551928533815
1681712952.9999948,45.424523924264335,11.948559889910396
1681712953.9999943,45.42453993917316,11.948566309186386
1681712954.9999948,45.424546037211584,11.948583440513207
1681712955.9999943,45.424558596891664,11.948592408222927
1681712956.9999943,45.42457798369015,11.948602653686637
1681712957.9999938,45.424591868786585,11.948605583303111
1681712958.9999938,45.424610805056275,11.948613414903493
1681712959.9999928,45.42462239699212,11.948623673536678
1681712960.9999928,45.42463510088217,11.948633038193245
1681712961.999993,45.424643457009196,11.948640221380717
1681712962.9999917,45.42465377775346,11.948642102721248
1681712963.999992,45.42466568461031,11.948652397617575
1681712964.9999917,45.4246686712101,11.948664239337306
1681712965.9999912,45.42469016549932,11.948677323277773
1681712966.9999914,45.42470419047333,11.948680955041711
1681712967.9999902,45.424701745381924,11.94867682071182
1681712968.9999905,45.424689152377105,11.94867586279146
1681712969.9999905,45.424670766497286,11.948664764617664
1681712970.99999,45.42465608304887,11.94865485639168
1681712971.9999895,45.42464193943418,11.948648162467965
1681712972.9999895,45.42463044313994,11.948641738638106
1681712973.9999886,45.42461647451118,11.948632586160004
1681712974.9999886,45.42460578763066,11.948624549856707
1681712975.999988,45.42459281455702,11.948619827132196
1681712976.9999883,45.424579758917325,11.948608747683197
1681712977.9999876,45.42456777490466,11.9485977490988
1681712978.9999876,45.424555029356995,11.948589722715349
1681712979.9999866,45.424541371414016,11.94858361192775
1681712980.9999864,45.424530019319235,11.948576376155488
1681712981.9999857,45.42451813107471,11.948567442617748
1681712982.9999866,45.42450479964053,11.948556387875525
1681712983.9999855,45.42449191864201,11.948549847484772
1681712984.9999857,45.42447806221894,11.948540375898775
1681712985.9999843,45.424465517393166,11.948530245164187
1681712986.9999847,45.42445324821798,11.948519186159086
1681712987.999984,45.42443976504025,11.94851171941802
1681712988.9999838,45.424426156551704,11.948503745630834
1681712989.999984,45.42441156753556,11.9484978984767
1681712990.9999838,45.4243984895923,11.948490260796685
1681712991.9999833,45.42438882143445,11.948478503153087
1681712992.9999828,45.42437627505172,11.948467347106382
1681712993.9999826,45.424360462570704,11.948459216995786
1681712994.9999819,45.42434807360593,11.948449713140452
1681712995.9999814,45.42433140776623,11.948445238838598
1681712996.9999819,45.424317896244695,11.948434062780137
1681712997.999981,45.42430606116992,11.948425143185275
1681712998.9999812,45.4242971449251,11.948412749771792
1681712999.9999804,45.42428402208048,11.94840342480417
1681713000.9999795,45.424271315009925,11.948395911957544
1681713001.9999795,45.4242600750466,11.948388029419927
1681713002.9999793,45.42424637398693,11.948377155428108
1681713003.999979,45.42423596003295,11.948359116262719
1681713004.9999788,45.424229638755904,11.948338307210445
1681713005.9999785,45.42423093330599,11.948312449183208
1681713006.999978,45.424234793991936,11.948287976599973
1681713007.9999776,45.42423628587275,11.948266608310103
1681713008.9999776,45.42423684791462,11.948245814117872
1681713009.999977,45.424241043609,11.948226363541453
1681713010.9999766,45.42424112383401,11.948200705756928
1681713011.9999764,45.42424390659789,11.948177963054013
1681713012.9999762,45.42424412144036,11.948155979385204
1681713013.9999757,45.424242071688916,11.948135771158858
1681713014.999976,45.42424739416112,11.948115366123295
1681713016.000007,45.424252651191736,11.948100433823326
1681713017.0000052,45.42425733685861,11.948086578678781
1681713018.000006,45.42426181317189,11.948080495924035
1681713019.0000048,45.424246024705745,11.948082929866802
1681713020.0000036,45.424240129352995,11.948077637268488
1681713021.0000024,45.42423762446993,11.94806233964433
1681713022.0000067,45.42424652918649,11.948036253700161
1681713023.0000124,45.42425536921542,11.947994320422726
1681713024.0000134,45.424244879022616,11.947978810755732
1681713025.0000088,45.424227366848534,11.947974393763024
1681713026.0000105,45.42420918780122,11.947948037617103
1681713027.0000095,45.42419610263987,11.947945350963566
1681713028.0000083,45.424191205351775,11.947935526177373
1681713029.000012,45.42419051602955,11.947953165543895
1681713030.000011,45.4242049267018,11.947976999624867
1681713031.0000076,45.424230767058326,11.947980914136972
1681713032.0000038,45.4242493718626,11.947980110671722
1681713032.9999998,45.42425557980056,11.947971784346793
1681713033.9999971,45.42425574356906,11.947978653552873
1681713034.999994,45.42427781737712,11.947986724542154
1681713035.9999914,45.424281317638965,11.947991530245933
1681713036.999988,45.42428247726457,11.947998262262036
1681713037.9999862,45.42427865598887,11.948015732946818
1681713038.999984,45.424289040197436,11.948031634671949
1681713039.9999814,45.424275805352195,11.948037412358783
1681713040.999979,45.424271357072115,11.948059690036487
1681713041.999977,45.4242650941564,11.948079310683516
1681713042.9999752,45.424255961943885,11.94810328180617
